,ARTIST_NAME,SONG_NAME,LYRICS,Unnamed: 0,name,artist,meaning
592,maroon 5,this love,"i was so high i did not recognize, the fire burning in her eyes, the chaos that controlled my mind, whispered goodbye""",2551,this love,maroon 5,party
593,mother mother,oh ana,"i'll be god, i'll be god, i'll be god, i'll be god, today, hold my head under that bath and breathe away, slit my wrists and watch that blood evaporate, being this godly can't be good for ana's safety ana hear me, i'll play god, i'll play god, i'll play god, i'll play god, today, ante up and play that god a poker game, walk away with all our little god's spare change, playing this god it can't be good for ana's safety, ana hear me, oh, ana, i'll be with you still, you are the angel that i couldn't kill, i'll fake god, i'll fake god, i'll fake god, i'll fake god today, hop up on a cloud and watch the world decay, ana on my shoulders and we'll laugh away, faking this god it can't be good for ana's safety, ana hear me, ana baby, i'm not crazy, oh ana, i'll be with you still, you are the angel that i couldn't kill, oh, ana",3567,oh ana,mother mother,religion
594,mother mother,verbatim,"uh oh, yeah, uh oh, yeah oh, uh oh, yeah, uh oh, i wear women's underwear, and then i go to strike a pose in my full-length mirror, i cross my legs just like a queer, but my libido is strong when a lady is near, ya, what defines a straight man's straight?, is it the boxer in the briefs or a twelve ounce steak?, i tell you what a women loves most, it's a man who can slap but can also stroke, goin' in the wind is an eddy of the truth and it's naked, it's verbatim and it's shakin', no, no, no, no, no, no, no, no, no, no, no, no more getting elated, no more listless invitations, i live by a hospital, and every day i go out walking past its sickly windows, i see people dying there, but my tender age makes it hard to care, incinerator and a big smoke stack, it's a phallic symbol and it makes me laugh, all i need is a heart attack, c'mon, humble my bones with a cardiac, goin' in the wind is an eddy of the truth and it's naked, it's verbatim and it's shakin', no, no, no, no, no, no, no, no, no, no, no, no more getting elated, no more listless invitations, for the love of fuck, for the sake of pete, did you ever really think you'd love a guy like me?, i am the rooster in the morning, i'm the cock of the day, i'm the boxer in the briefs, i'm a twelve-ounce steak, eh-oh eh-oh eh-oh eh-oh, yabo yabo yabo yabo yabo, it's verbatim, and ya, and it's naked, and ya, and it's shakin', it shakes, shakes shakes, uh oh, yeah, uh oh, yeah oh, uh oh, yeah, uh oh, yeah oh, uh oh, yeah, uh oh, yeah oh, uh oh, yeah",3616,verbatim,mother mother,religion
595,macy gray,i try,"games, changes, and fears, when will they go from here?, when will they stop?, i believe that fate has brought us here, and we should be together, babe, but we're not, i play it off, but i'm dreaming of you, i'll keep my cool, but i'm fiendin, i try to say goodbye and i choke, i try to walk away and i stumble, though i try to hide it, it's clear, my world crumbles when you are not near, goodbye and i choke, i try to walk away and i stumble, though i try to hide it, it's clear, my world crumbles when you are not near, i may appear to be free, but i'm just a prisoner of your love, i may seem alright and smile when you leave, but my smiles are just a front, just a front, i play it off, but i'm dreaming of you, i'll keep my cool, but i'm fiendin, i try to say goodbye and i choke, i try to walk away and i stumble, though i try to hide it, it's clear, my world crumbles when you are not near, goodbye and i choke, i try to walk away and i stumble, though i try to hide it, it's clear, my world crumbles when you are not near, here is my confession, may i be your possession, boy, i need your touch, your love kisses, and such, with all my might i try, but this i can't deny, deny, i play it off, but i'm dreaming of you, i'll keep my cool, but i'm fiendin, i try to say goodbye and i choke, i try to walk away and i stumble, though i try to hide it, it's clear, my world crumbles when you are not near, goodbye and i choke, i try to walk away and i stumble, though i try to hide it, it's clear, my world crumbles when you are not near, goodbye and i choke, i try to walk away and i stumble, though i try to hide it, it's clear, my world crumbles when you are not near",110,i try,macy gray,love
596,mac ayres,get to you again,"i guess we meet again, my friend, it's not so often that you come around, until our track has seen its end, i'mma be running, babe, mmm, i spent the whole night driving home, just wishing you would call and tell me, to turn around like i ain't done, with what i started, babe, finally think of starting with you, can i start with you, oh?, how do i get to you again?, how do i get to you again?, how do i get to you again, babe?, how do i get to you again?, ooh, i heard she never said she'd fall, she just had taken something stupid, she probably won't expect my call, so i ain't making it, knowing that i'm calling to you, oh, can i call to you, yeah?, how do i get to you again, babe?, how do i get to you again?, how do i get to you again, babe?, how do i get to you again?, they wanna know how i've been living, they're listening to the shit that i have written, they say i knew it had to be, babe, babe, last man to touch the mic, he went missing, the only thing i know is what it isn't, didn't think i had it in me baby, yeah, they wanna know how i've been living, they're listening to the shit that i have written, they say i knew it had to be, babe, last man to touch the mic, he went missing, the only thing i know is what it isn't, didn't think i had it in me baby, yeah, how do i get to you again, yeah?",822,get to you again,mac ayres,love
597,mario,i choose you,"heh, you know, someone loses someone they love everyday, and i'm fortunate to still have you in my life, 'cause i know i made some mistakes in the past but, i'm tired of making excuses, listen, for whatever might have been, and all that it never was, whatever i couldn't see, and all that i didn't want, there was a method to my madness girl, that wasn't clear to me, until the day i saw your face, when i saw everything, for i saw us dancing through sunshine and rain, and i saw us laughing through joy and through pain, and i saw time passing but we did not change, and i still saw us together at the end of every day, whenever you want it, whenever you need it, whatever you feel like, it's gon' be like, you better believe it, whenever you feel like dancing, you don't have to dance alone, no, you know, you know, you know, you should already know, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i felt you inside myself, before i could even feel, i knew you like no one else, but still i couldn't tell, oh, girl, none of it made sense to me, girl, none of it was real, until the day i saw your face, and it was clear to see, whenever you want it, whenever you need it, whatever you feel like, it's gon' be like, you better believe it, whenever you feel like dancing, you don't have to dance alone, no, you know, you know, you know, you should already know, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, throughout our times, people have searched their lives, hoping that they might find the chance where they can make things right, through my desire, thank god i found the fire, oh, for everything has led me straight to you, whenever you want it, whenever you need it, whatever you feel like, it's gon' be like, you better believe it, whenever you feel like dancing, you don't have to dance alone, no, you know, you know, you know, you should already know, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you, i choose you",371,i choose you,mario,love
598,megan thee stallion,hot girl,"yeah, yeah, i put that 15-0-1 chain around my neck and now it's lit, ay!, all the hot girls make it pop, pop, pop, bad bitches with the bag say ah-ya-ya""",1631,hot girl,megan thee stallion,breakup
599,megan thee stallion,neva,"neva let a broke nigga sex me, neva let no hoe test me, neva been scared of the money, neva let em take nothing from me, neva ever, neva ever ever, a nigga get read like a letter, she think she bad but i'm better, these bitches tryna play catch-up, neva let a broke nigga sex me, neva let no hoe test me, neva been scared of the money, neva let em take nothing from me, neva ever ever ever ever, a nigga get read like a letter, she think she bad but i'm better, these bitches tryna play catch-up, shut the fuck up when i'm talkin' lil bitch, put yo head down when you talk to a pimp, excuse me i got some big racks in my purse and right now they just making me walk with a limp, bottles be showing me love, i bout with these bitches they cubs, i put her on in the club, then she come bring me my cut, shut the fuck up when i'm talkin' lil nigga, fuck is you going through, i can tell these bitches spoil you, but i'm a playa so i see the toy in you, you tryna act like you tough, ha, boy i'm callin' ya bluff, he tellin me what he not gone do, wait a minute, first of all, who is you talkin to, neva let a broke nigga sex me, neva let no hoe test me, neva been scared of the money, neva let em take nothing from me, neva ever, neva ever ever, a nigga get read like a letter, she think she bad but i'm better, these bitches tryna play catch-up, you ain't saving hoes i ain't saving niggas either, don't try to tell me you real, blowing my phone and you don't pay the bill, don't got no money and stay tryna chill, hell naw, fuck that shit, do what i say or go get a new bitch, you know i mean what i say when i say it, i hate a nigga that's always complaining, hop and then top off a bitch like a genie, i'll turn her color to purple like celie, i'm turning into a monster unleash me, bitch you know better be cool when you see me, they want me out of me character, lately i been in my act, i'll take your boo and i won't give him back, i'll wrap my legs round his head like a track, neva let a broke nigga sex me, neva let no hoe test me, neva been scared of the money, neva let em take nothing from me, neva ever, neva ever ever, a nigga get read like a letter, she think she bad but i'm better, these bitches tryna play catch-up, neva let a broke nigga sex me, neva let no hoe test me, neva been scared of the money, neva let em take nothing from me, neva ever ever ever ever, a nigga get read like a letter, she think she bad but i'm better, these bitches tryna play catch-up",1634,neva,megan thee stallion,breakup
600,michael ray,everything in between,"it's always when the street lights are blinking red, it's only when you're the only thing in my head, i don't know how you know but you know when i'm too far gone, it's always right when i wanna do something wrong, i hate when you call but i answer again, cause you don't give a damn that it's 2 am, 'tween the baby i need you, i wanna be closer, the truth in the morning, the moment it's over, it's the moonlight and the rattle of you knocking on the door, i wind up breaking out a bottle, then it's cotton on the floor, it's the drinking, it's the touching, it's the lying, it's the sting, it kills me when you leave, i hate how it starts, i hate how it ends, but i love everything, everything, everything in between, i'm always just a place where you can crash, all you leave is your lipstick on a glass, yeah the middle of the night is never enough, but it's enough to keep me hanging on, so i play along as long as you let me, i hate when you call but i answer again, cause you don't give a damn that it's 2 am, 'tween the baby i need you, i wanna be closer, the truth in the morning, the moment it's over, it's the moonlight and the rattle of you knocking on the door, i wind up breaking out a bottle, then it's cotton on the floor, it's the drinking, it's the touching, it's the lying, it's the sting, it kills me when you leave, i hate how it starts, i hate how it ends, but i love everything, everything, everything in between, yeah it's the moonlight and the rattle of you knocking on the door, i wind up breaking out a bottle, then it's cotton on the floor, it's the drinking, it's the touching, it's the lying, it's the sting, it kills me when you leave, i hate how it starts, i hate how it ends, but i love everything, everything in between",2947,everything in between,michael ray,sex
601,michael ray,get to you,"somebody had to hurt you bad, for you to give up like that, somebody had to break your heart in two, but that ain't me and you, so tell me why, tell me why, tell me why, you can't look me in the eye, what am i supposed to do?, when you say we're through, why do you?, run away, run away from love, what the hell are you so scared of?, you walk away when you've had enough, of trying, of trying, girl there's always gonna be some pain, a little sunshine, a little rain, it doesn't mean it ain't worth it babe, i'm trying, i'm trying to get to you, to you, one day you're gonna love again, mess up and let somebody in, to every part of your whole world, you think it's unthinkable girl, but somebody's gonna break those walls, somebody's gonna watch you fall, gonna give it your all and i hope that i'm around, when you finally find out why you, run away, run away from love, what the hell are you so scared of?, you walk away when you've had enough, of trying, of trying, girl there's always gonna be some pain, a little sunshine, a little rain, it doesn't mean it ain't worth it babe, i'm trying, i'm trying to get to you, to you, so tell me why, tell me why, tell me why, you can't look me in the eye, what am i supposed to do?, when you say we're through, why do you?, run away, run away from love, what the hell are you so scared of?, you walk away when you've had enough, of trying, of trying, girl there's always gonna be some pain, a little sunshine, a little rain, it doesn't mean it ain't worth it babe, i'm trying, i'm trying to get to you, to you, somebody had to hurt you bad, for you to give up like that, somebody had to break your heart in two, but that ain't me and you",1320,get to you,michael ray,breakup
602,michael ray,her world or mine,"one of us still has our picture, taped up on the dash, one of us took that one from new mexico, threw it in the trash, one of us don't even notice, when the radio plays that song, one of us breaks down and has to pull over, whenever it comes on, no there ain't no in between, when it comes to her and me, one of us moved on, one of us got stuck, one of us is drinking just for fun, one of us is drinking to get drunk, one of us sleeps good, and one of us hates to face the night, just depends if you're talking about her world or mine, there's a number on a phone, that one of us erased, there's late night can we try again call?""",1246,her world or mine,michael ray,breakup
603,mgmt,little dark age,"breathing in the dark, lying on its side, the ruins of the day, painted with a scar, and the more i straighten out, the less it wants to try, the feelings start to rot, one wink at a time, oh, forgiving who you are, for what you stand to gain, just know that if you hide, it doesn't go away, when you get out of bed, don't end up stranded, horrified with each stone, on the stage, my little dark age, picking through the cards, knowing what's nearby, the carvings on the face, say they find it hard, and the engine's failed again, all limits of disguise, the humor's not the same, coming from denial, oh, i grieve in stereo, the stereo sounds strange, i know that if you hide, it doesn't go away, if you get out of bed, and find me standing all alone, open-eyed, burn the page, my little dark age, i grieve in stereo, the stereo sounds strange, you know that if it hides, it doesn't go away, if i get out of bed, you'll see me standing all alone, horrified, on the stage, my little dark age, giddy with delight, seeing what's to come, the image of the dead, dead ends in my mind, policemen swear to god, love's seeping from the guns, i know my friends and i, would probably turn and run, if you get out of bed, come find us heading for the bridge, bring a stone, all the rage, my little dark age, i grieve in stereo, the stereo sounds strange, i know that if you hide, it doesn't go away, if you get out of bed, and find me standing all alone, open-eyed, burn the page, my little dark age, all alone, open-eyed, burn the page, my little dark age",4011,little dark age,mgmt,religion
604,matt maeson,put it on me,"hung high and dry, where no one can see, if there's no one to blame, blame it on me, storm in the sky, fire in the street, if there's nothing but pain, put it on me, you are the cold inescapable truth, you're evil, the way in the life and the truth, you're revival, beginning and you're genocide, and i watch in wonder, you are the cold inescapable truth, you're evil, the way in the life and the truth, you're revival, beginning and you're genocide, and i watch in wonder, hung high and dry, where no one can see, if there's no one to blame, blame it on me, storm in the sky, fire in the street, if there's nothing but pain, put it on me, i know that you'd never feel like i do, and i'd break into pieces right in front of you, and i'd burn down the city and string up the noose, and you watch in wonder, hung high and dry, where no one can see, if there's no one to blame, blame it on me, storm in the sky, fire in the trees, if there's nothing but pain, put it on me, i know that you'd never feel like i do, will break into pieces right in front of you, i will burn down the city and string up the noose, and you'll watch in wonder",3167,put it on me,matt maeson,sex
605,mercyme,greater,"bring your tired and bring your shame, bring your guilt and bring your pain, don't you know that's not your name, you will always be much more to me, and everyday i wrestle with the voices, that keep telling me i'm not right, but that's alright, 'cause i hear a voice and he calls me redeemed""",3945,greater,mercyme,religion
606,mitchell tenpenny,alcohol you later,"number one on my speed dial, i changed your name so my friends won't find out, but they're all heading home now, and i got word that she's hanging downtown, i know i shouldn't do it, oh, but these shots i'm shooting, make me not give a damn, and now it's one more last time, we swore we wouldn't, but it's one more sunrise breaking through these curtains, and i know when we're sober we'll both say, it's over""",1281,alcohol you later,mitchell tenpenny,breakup
607,marshmello,alone,"i'm so alone, nothing feels like home, i'm so alone, trying to find my way back home to you, i'm so alone, nothing feels like home, i'm so alone, trying to find my way back home to you, i'm so alone, trying to find my way back home to you, i'm so alone, nothing feels like home, i'm so alone, trying to find my way back home to you, i'm so alone, nothing feels like home, i'm so alone, trying to find my way back home to you, i'm so alone, trying to find my way back home to you",2194,alone,marshmello,party
608,matt maeson,hallucinogenics,"pushing past the limit, trippin' on hallucinogenics, my cigarette burnt my finger, 'cause i forgot i lit it, ripping with my sinners, because fuck it man, i ain't no beginner, and then i crawled back to the life that i said i wouldn't live in, 'cause i couldn't open up, i'm always shiftin, go find yourself a man who's strong and tall and christian, pushing past the limit, trippin' on hallucinogenics, my cigarette burnt my finger, 'cause i forgot i lit it, drunken in seattle, to both ends without a paddle, i don't remember your face or your hair or your name or your smile, 'cause i just couldn't open up, i'm always shifting, go find yourself a man who's strong and tall and christian, pushing past the limit, trippin' on hallucinogenics, and then i crawled back to the life that i said i wouldn't live in, 'cause i carried on like the wayward son, now through and through i have come undone, and now i am just but the wayward man, what with my bloodshot eyes and my shaky hands, 'cause i carried on like the wayward son, and now through and through i have come undone, and now i am just but the wayward man, what with my bloodshot eyes and my shaky hands, pushing past the limit, trippin' on hallucinogenics, my cigarette burnt my finger, cause i forgot i lit it",4000,hallucinogenics,matt maeson,religion
609,michael ray,think a little less,"midnight's creepin' in, we know better, than leaving here together, and in case you were wondering, you've never looked hotter, so why even bother, looking at the reasons not to, maybe we ought to, kiss a little more, think a little less, burning up the night like a cigarette, and get you out of this bar, out of that dress, and kiss a little more, and kiss a little more, think a little less, when your friends start asking you, look 'em in the eyes, tell a white lie, how i dropped you off at home, and i walked you to the door, nothing more, tomorrow you can say we're just friends, but baby 'til then, kiss a little more, think a little less, burning up the night like a cigarette, and get you out of this bar, out of that dress, and kiss a little more, kiss a little more, think a little less, i'll go warm up the truck if you wanna hop in, give you a minute or two, to say goodbye to your friends, ain't gotta go home, but we gotta get gone, cause we've already waited way too long to. kiss a little more, think a little less, and do the only thing we've been thinking 'bout doing, since the moment, girl, we met, kiss a little more, think a little less, burning up the night like a cigarette, and get you out of this bar, out of that dress, and kiss a little more, kiss a little more, kiss a little more, think a little less, burning up the night like a cigarette, and get you out of this bar, out of that dress, and kiss a little more, kiss a little more, think a little less, yeah, think a little less, yeah, think a little less",2932,think a little less,michael ray,sex
610,migos,walk it talk it,", yeah, yeah, woah, hold on, uh, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, take my shoes and walk a mile, something that you can't do, big talks of the town, big boy gang moves, i like to walk around with my chain loose, she just bought a new ass but got the same boobs, whipping up dope, scientist, that's my sauce, where you find it?, adding up checks, no minus, get your respect in diamonds, i bought a plain jane rollie, these niggas bought they fame, i think my back got scoliosis 'cause i swerve the lane, heard you signed your life for that brand new chain, think it came with stripes, but you ain't straight with the gang, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, ayy, i gotta stay in my zone, say that we been beefing dog, but you on your own, first night, she gon' let me fuck 'cause we grown, i hit her, gave her back to the city, she home, that was that, so i can't be beefing with no wack nigga, got no backbone, heard you living in a mansion in all your raps, though, but your shit look like the trap on this google maps, though, we been brothers since versace bando, whoa, name ringing like a migo trap phone, whoa, used to be with vashtie at santo's, that's on tommy campos, we live like sopranos and i--, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, woo, woo, woo, offset, niggas pocket watching, i want that thot, this thot, menaging, i bought a franchise to double up the profits, we make a land slide, chopper get to popping, eliott got me rocky, blow a socket, chicken teriyaki, take off rocket, keep 'em in pocket, water gon' lock it, quadruple the profit, i walk like i walk talk like i talk, what's in my vault? load of cash and assaults, i put a lab in my loft, she cook up and jab with the fork, by the pair, i got karats that choke, by the pair, i got karats each lobe, private life, private jets 'round the globe, hit a bitch, hit a lick with the 'cho, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it like i talk it, walk it, walk it like i talk it, watch it buck, no milwaukee, walk it, like i talk it, that's my bro, he know the lingo, ain't no walkie-talkie, this some, you know",2595,walk it talk it,migos,party
611,migos,stir fry,", woo, woo, woo, woo, woo, woo, woo, woo, dance with my dogs in the nighttime, trap nigga with the chickens like popeye's, money changin' colors like tie-dye, i'm just tryna get it, i ain't tryna die, she got a big ol' onion booty, make the world cry, in the kitchen, wrist twistin' like it's stir fry, hold them bands down, hold your mans down, who told you come around? this that trap sound, designer clothes, fashion shows, trap house made of gold, control the bag now, no need to brag now, ayy, put the mask down, we livin' fast now, finest hoes, wrist froze, we can go coast to coast, keep watchin' me whip up, still be real and famous, yeah, dance with my dogs in the nighttime, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, offset! i take a whip it, intermission, let the birds fly, i get money, tunnel vision through my third eye, in that skillet, watch me flip it like it's five guys, look at my pilgrim, take off the ceiling, look at the blue sky, icy patek, check, yeah, boogers, they sit on my neck, i don't regret shit, yeah, i'm paid and i don't got a debt, you crawl 'fore you walk, you can ball every week, for my dogs 'hind the wall, we gon' ball when you free, stop watchin' me, democracy, you wanna copy me, life's monopoly, go cop me some land and some property, ap, rolls, pink diamonds, whoa, whip up the soda, diamonds off the royce, keep watchin' me whip up, still be real and famous, yeah, dance with my dogs in the nighttime, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, curry chicken, call it stir fry, takeoff, i'm the bird keeper, let the birds fly, why you tryna take my prize? you a dead guy, of course, i gotta keep a watch out through my bird eye, no casket, drop dead fresh and i got dead guys, don't discriminate, ball players come in all sizes, finger roll, post move or the pick and roll, they mad the way we win, they think we used a cheat code, why you keep lookin' at me?, i feel like niggas got static, it must be the patek, pockets blue cheese, i'm in the kitchen, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, keep watchin' me whip up, still be real and famous, yeah, dance with my dogs in the nighttime, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry, in the kitchen, wrist twistin' like it's stir fry",2450,stir fry,migos,party
612,mounika.,cut my hair,"often i am upset that i cannot fall in love, but i guess this avoids the stress of falling out of it, are you-you tired of me yet?, i'm a little sick right now, but i swear, when i'm ready, i will fly us out of here, cut-cut hair, leave, i'll cut my hair, cut-cut hair, place, but strangely he feels at home in this place, but strangely he feels at home in this, often i am upset that i cannot fall in love, but i guess this avoids the stress of falling out of it, are you-you tired of me yet?, i'm a little sick right now, but i swear, when i'm ready, i will fly us out of here, cut-cut hair, leave, i'll cut my hair, cut-cut hair, place, but strangely he feels at home in this place, but strangely he feels at home in this",1055,cut my hair,mounika.,breakup
613,mumford & sons,thistle & weeds,"spare me your judgements and spare me your dreams, cause recently mine have been tearing my seams, i sit alone in this winter clarity which clouds my mind, alone in the wind and the rain you left me, it's getting dark darling, too dark to see, and i'm on my knees, and your faith in shreds, it seems, corrupted by the simple sniff of riches blown, i know you have felt much more love than you've shown, and i'm on my knees and the water creeps to my chest, but plant your hope with good seeds, don't cover yourself with thistle and weeds, rain down, rain down on me, look over your hills and be still, the sky above us shoots to kill, rain down, rain down on me, but i will hold on, i will hold on hope, but i will hold on, i will hold on hope, but i will hold on, i will hold on hope, but i will hold on, i will hold on hope, but i will hold on, i will hold on, i begged you to hear me, there's more than flesh and bones, let the dead bury their dead, they will come out in droves, but take the spade from my hands and fill in the holes you've made, but plant your hope with good seeds, don't cover yourself with thistle and weeds, rain down, rain down on me",4018,thistle & weeds,mumford & sons,religion
614,muse,supermassive black hole,"ooh baby, don't you know i suffer, ooh baby, can't you hear me moan?, you caught me under false pretenses, how long before you let me go?, ooh, you set my soul alight, ooh, you set my soul alight, glaciers melting in the dead of night, and the superstar's sucked into the supermassive, glaciers melting in the dead of night, and the superstar's sucked into the. into the supermassive, i thought i was a fool for no one, ooh baby, i'm a fool for you, you're the queen of the superficial, and how long before you tell the truth, ooh, you set my soul alight, ooh, you set my soul alight, glaciers melting in the dead of night, and the superstar's sucked into the supermassive, glaciers melting in the dead of night, and the superstar's sucked into the. into the supermassive, supermassive black hole, supermassive black hole, supermassive black hole, supermassive black hole, glaciers melting in the dead of night, and the superstar's sucked into the supermassive, glaciers melting in the dead of night, and the superstar's sucked into the supermassive, glaciers melting in the dead of night, and the superstars sucked into the supermassive, glaciers melting in the dead of night, and the superstars sucked into the, into the supermassive, supermassive black hole, supermassive black hole, supermassive black hole, supermassive black hole",2013,supermassive black hole,muse,party
615,madison beer,selfish,"boy, you're such a lost cause, now your name is crossed off, how you gonna fix this?, you can't even fix yourself, it was almost two years, that i chose to spend here, all alone on new year's, thinkin' what the hell?""",1605,selfish,madison beer,breakup
616,michele morrone,hard for me,"you keep telling me that i am free to go, but i am addicted to you, it's a lie, it's a lie, it's a lie, when i'm not here, you're alone, can you walk by your own?, don't you lie, don't you lie, don't you lie, and i think you should know, that i won't let it go, it was like a million times, i'm singing a lullaby, and i think you should know, that i won't let it go, i thought that it was enough, but i don't wanna say goodbye, and i think you should know, it was hard to say, every minute that we spent together, doesn't matter for you, it's a lie, it's a lie, you're a liar, every time you wanna walk the door, i don't blame you, i don't blame you, and i think you should know, that i won't let it go, it was like a million times, i'm singing a lullaby, and i think you should know, that i won't let it go, i thought that it was enough, but i don't wanna say goodbye, and i think you should know, and i think you should know, hard for me, hard for me, it wass hard for me, hard for me, hard for me, it was hard for me, hard for me, hard for me, yeah it's hard for me",3397,hard for me,michele morrone,sex
617,michele morrone,feel it,"i don't wanna keep you waiting, that's why you blame it on me, you just give me your secrets, and i wanted to, yeah, 'cause this was on you, baby, and it's only true, yeah, i'm gonna feel it, feel it so strong, this is making me alive, we don't even have to say goodbye, i'm gonna feel it, feel it so strong, this is tryna make me alive, we don't even have to say goodbye, i wanted you-ou-ou-ou, you-ou-ou-ou, this is making me alive, we don't even have to say goodbye, i want you-ou-ou-ou, you-ou-ou-ou, this is tryna make me alive, we don't even have to say goodbye, even if i want to play this, 'cause that's what they're expecting from me, yeah, i will never let you burden it, and this is about to, 'cause this was on you, baby, and it's only true, yeah, i'm gonna feel it, feel it so strong, this is making me alive, we don't even have to say goodbye, i'm gonna feel it, feel it so strong, this is tryna make me alive, we don't even have to say goodbye, i wanted you-ou-ou-ou, you-ou-ou-ou, this is making me alive, we don't even have to say goodbye, i want you-ou-ou-ou, you-ou-ou-ou, this is tryna make me alive, we don't even have to say",3444,feel it,michele morrone,sex
618,mitski,francis forever,"i don't know what to do without you, i don't know where to put my hands, i've been trying to lay my head down, but i'm writing this at 3am, i don't need the world to see, that i've been the best i can be, but, i don't think i could stand to be, where you don't see me, on sunny days i go out walking, i end up on a tree-lined street, i look up at the gaps of sunlight, i miss you more than anything, i don't need the world to see, that i've been the best i can be, but, i don't think i could stand to be, where you don't see me, and autumn comes when you're not yet done, with the summer passing by, but, i don't think i could stand to be, where you don't see me",3632,francis forever,mitski,religion
619,madeintyo,uber everywhere,", skrrt-skrrt, hey, hey, hey, skrrt-skrrt, i know anywhere, hey, hey, nawfside cooling, shorty, yeah that's where i stay, heard you was a lame, boy, get up out my face, and my ex keep calling, swear that she be in the way, and i need a thick redbone shorty where i lay, bad bihh in la tell me that she'll make the trip, shorty bad as hell, yeah, with them kylie jenner lips, uber every-fucking-where, pre-rolls in my vip, canada jawn, yeah i think that bitch from the 6, shorty wanna kiss me, but i know she sucking dick, shorty wanna kiss me, but i know she sucking dick, look, uber everywhere, pre-rolls in the vip, yeah, uber everywhere, pre-rolls in my vip, aye, yeah, i wanna get the 'rari, but i know it takes some time, pre-roll shorty light it up, you know you fine, lil 5 with my 5 and i'm rolling up the gas, and i need my leg room, bapestas, first class, east atlanta jawn cookout on moreland ave, she say she 'bout that action but i think that i'mma pass, shorty wanna fuck me but i know i got some top, shorty wanna fuck me but i just got some top, i can't fuck with ops never stop pull up in that juice box, uber fucking everywhere, uber everywhere, pre-rolls in my vip, uber everywhere, pre-rolls in my vip, and i think that bitch from canada, i think she from the 6, uber everywhere, pre-rolls in the vip, hey hey hey, hey hey hey, hey hey hey, hey hey hey",2477,uber everywhere,madeintyo,party
620,morgan wallen,the way i talk,"it's got a touch of the town where i grew up, something in it them california girls love, some people like to make a little fun of, the way i talk, it gets slower after three or four cold beers, and gets louder when i'm cheerin' on the volunteers, folks know i'm country, when they hear, the way i talk, it sounds a little bit like my daddy, it don't cuss around my mama, got some words you've never heard of, 'less you come from down yonder, the man upstairs gets it, so i ain't tryna fix it, no i can't hide it, i don't fight it, i just roll with it, oh, kinda slow like the mississippi rolls, it's the only way i know, man it ain't my fault, i just live the way i talk, yeah it's, yessir",2082,the way i talk,morgan wallen,party
621,mac demarco,chamber of reflection,"spend some time away, getting ready for the day, you're born again, spend some time alone, understand that soon you'll run, with better men, alone again, alone again, alone again, alone again, alone, no use looking out, it's within that brings that, lonely feeling, understand that when you leave here, you'll be clear, among the better men, alone again, alone again, alone again, alone again, alone, alone again, alone again, alone again, alone",3086,chamber of reflection,mac demarco,sex
